Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction
2011-03-31 00:00:00,2003118,122959866,61.6,61.9,61.1,61.7,0.1,958
2011-04-01 00:00:00,4477329,278857788,61.6,62.8,61.4,62.3,0.6,2200
2011-04-06 00:00:00,3636531,226286080,62.2,62.8,61.5,62.6,0.3,2095
2011-04-07 00:00:00,9232039,587610967,63.2,64.3,63.2,63.5,0.9,4342
2011-04-08 00:00:00,5083201,324296858,63.5,64.3,63.2,63.5,0.0,2552
2011-04-11 00:00:00,3165818,201557897,63.5,64.0,63.2,63.6,0.1,1579
2011-04-12 00:00:00,3080620,193985360,63.5,63.6,62.6,63.0,-0.6,1712
2011-04-13 00:00:00,2036633,128415164,63.0,63.4,62.8,63.0,0.0,1065
2011-04-14 00:00:00,2127403,133471737,62.6,63.1,62.5,62.9,-0.1,1066
2011-04-15 00:00:00,5221581,332880889,62.9,64.5,62.6,63.6,0.7,2541
2011-04-18 00:00:00,2441074,155501662,64.3,64.5,63.0,63.0,-0.6,1506
2011-04-19 00:00:00,2071068,129485471,62.0,62.9,62.0,62.8,-0.2,1200
2011-04-20 00:00:00,2399197,151325069,63.2,63.5,62.6,63.1,0.3,1451
2011-04-21 00:00:00,3369182,214468181,63.5,64.0,63.3,64.0,0.9,1967
2011-04-22 00:00:00,2007692,128285803,64.0,64.4,63.6,63.7,-0.3,1092
2011-04-25 00:00:00,3346148,214798572,64.0,64.5,63.4,64.0,0.3,1735
2011-04-26 00:00:00,1366411,87413574,64.0,64.5,63.6,63.8,-0.2,797
2011-04-27 00:00:00,5830150,376593047,64.3,65.0,63.9,64.7,0.9,2472
2011-04-28 00:00:00,2224396,143529056,65.0,65.3,64.0,64.0,-0.7,1233
2011-04-29 00:00:00,2366614,151398338,64.1,64.4,63.6,63.6,-0.4,1315
2011-05-03 00:00:00,2529847,162203608,64.2,64.5,63.7,64.3,0.7,1344
2011-05-04 00:00:00,3118589,201796984,64.5,65.0,64.4,64.7,0.4,1617
2011-05-05 00:00:00,2462525,159316407,64.7,64.9,64.3,64.7,0.0,1310
2011-05-06 00:00:00,10044489,665361452,64.8,67.1,64.7,66.5,1.8,4756
2011-05-09 00:00:00,6141531,410256721,67.1,67.5,65.6,65.6,-0.9,2919
2011-05-10 00:00:00,2538267,167027331,65.4,66.2,65.4,65.7,0.1,1271
2011-05-11 00:00:00,2489669,163237781,65.8,66.2,65.0,65.3,-0.4,1324
2011-05-12 00:00:00,2195803,143256495,64.8,65.7,64.8,65.0,-0.3,983
2011-05-13 00:00:00,2019742,131065948,65.0,65.5,64.5,64.7,-0.3,1125
2011-05-16 00:00:00,1519132,98163070,64.7,65.1,64.3,64.3,-0.4,863
2011-05-17 00:00:00,1818225,116758439,64.1,64.5,63.9,64.2,-0.1,1022
2011-05-18 00:00:00,1487348,95751235,64.0,64.7,64.0,64.5,0.3,992
2011-05-19 00:00:00,2489550,159884985,64.5,64.8,63.8,63.8,-0.7,1261
2011-05-20 00:00:00,1876819,119634859,64.0,64.5,63.3,63.7,-0.1,1249
2011-05-23 00:00:00,1404919,89640536,63.4,64.3,63.3,63.9,0.2,795
2011-05-24 00:00:00,1344565,86042860,64.0,64.3,63.6,64.3,0.4,687
2011-05-25 00:00:00,2392263,155050961,64.4,65.4,64.0,64.9,0.6,1371
2011-05-26 00:00:00,1498868,96929369,65.2,65.3,64.3,64.4,-0.5,865
2011-05-27 00:00:00,1846406,119314896,64.5,65.2,64.1,64.3,-0.1,1216
2011-05-30 00:00:00,1059906,68397135,64.1,65.0,64.1,64.1,-0.2,595
2011-05-31 00:00:00,2895821,188212238,64.2,65.5,64.2,65.5,1.4,1441
2011-06-01 00:00:00,4262669,281116046,66.2,66.5,65.4,65.5,0.0,2155
2011-06-02 00:00:00,1516552,99208159,65.0,65.8,65.0,65.7,0.2,897
2011-06-03 00:00:00,1333147,87617664,65.9,66.0,65.5,65.8,0.1,730
2011-06-07 00:00:00,2996046,197785616,66.0,66.4,65.5,65.9,0.1,972
2011-06-08 00:00:00,3439559,228035794,66.5,66.7,66.0,66.3,0.4,1173
2011-06-09 00:00:00,6459548,432422880,66.5,67.5,66.3,66.3,0.0,2690
2011-06-10 00:00:00,5051479,335811645,66.8,67.3,66.0,66.0,-0.3,1949
2011-06-13 00:00:00,3873931,254475580,66.0,66.5,65.4,65.4,-0.6,1208
2011-06-14 00:00:00,3364773,221707881,65.9,66.2,65.5,65.6,0.2,1130
2011-06-15 00:00:00,4734564,310057758,65.6,66.1,65.0,65.9,0.3,1825
2011-06-16 00:00:00,3185764,208221140,65.0,65.6,65.0,65.5,-0.4,954
2011-06-17 00:00:00,4121724,269895217,65.5,66.0,65.0,65.5,0.0,1313
2011-06-20 00:00:00,5176302,341307080,65.5,66.5,65.1,65.2,-0.3,1764
2011-06-21 00:00:00,1835944,120321622,65.5,65.8,65.2,65.5,0.3,1069
2011-06-22 00:00:00,1368284,89912925,65.5,66.0,65.4,65.8,0.3,730
2011-06-23 00:00:00,1966468,129365139,66.0,66.3,65.1,65.3,-0.5,1036
2011-06-24 00:00:00,1586271,104281728,65.8,66.0,65.4,65.8,0.5,878
2011-06-27 00:00:00,1856233,122700455,65.5,66.5,65.5,66.2,0.4,964
2011-06-28 00:00:00,2041406,135303796,66.4,66.5,66.0,66.0,-0.2,925
2011-06-29 00:00:00,2112694,140341241,66.3,66.7,66.2,66.6,0.6,1162
2011-06-30 00:00:00,3535088,237372021,67.0,67.4,66.7,67.4,0.8,1786
2011-07-01 00:00:00,4547112,308088516,67.9,68.1,67.1,68.0,0.6,2143
2011-07-04 00:00:00,13016240,904912810,68.5,70.0,68.3,69.3,1.3,4157
2011-07-05 00:00:00,6787608,474142106,70.5,70.5,69.2,69.6,0.3,2990
2011-07-06 00:00:00,3446858,239770548,69.9,70.0,69.1,69.3,-0.3,1783
2011-07-07 00:00:00,4085531,285584248,69.4,70.4,69.4,69.6,0.3,1910
2011-07-08 00:00:00,7839865,553615007,70.1,71.3,70.0,70.2,0.6,3684
2011-07-11 00:00:00,3413214,238367515,70.5,70.5,69.1,70.2,0.0,1559
2011-07-12 00:00:00,8423569,591565330,70.2,70.6,69.8,70.0,-0.2,2851
2011-07-13 00:00:00,8580623,609537633,70.5,71.5,70.5,71.0,1.0,3023
2011-07-14 00:00:00,6383727,458534851,72.0,72.5,71.0,71.9,0.9,2801
2011-07-15 00:00:00,9900155,720877760,72.3,73.6,71.2,73.2,1.3,3782
2011-07-18 00:00:00,10227056,756008291,73.4,74.9,73.1,73.3,0.1,4224
2011-07-19 00:00:00,4702862,343959774,73.3,73.7,72.6,73.1,-0.2,1965
2011-07-20 00:00:00,8109716,591143583,73.3,73.6,72.4,72.5,-0.6,3160
2011-07-21 00:00:00,8777628,640682255,72.5,73.2,72.3,73.2,0.7,2964
2011-07-22 00:00:00,20320937,1514179057,74.0,76.0,73.7,74.8,1.6,5227
2011-07-25 00:00:00,33010627,2358866740,69.6,74.0,69.6,72.0,-2.8,6988
2011-07-26 00:00:00,25029339,1691795006,66.6,68.5,66.6,67.5,0.0,6190
2011-07-27 00:00:00,6484250,437522905,67.5,68.2,66.8,67.5,0.0,3218
2011-07-28 00:00:00,6919866,467850894,67.5,68.3,67.0,67.1,-0.4,2491
2011-07-29 00:00:00,6733345,446144670,67.1,67.5,65.6,65.8,-1.3,2982
2011-08-01 00:00:00,4394649,292476317,66.4,67.0,66.1,66.2,0.4,2278
2011-08-02 00:00:00,2971622,196285400,66.5,66.5,65.8,66.1,-0.1,1509
2011-08-03 00:00:00,4590572,299722374,65.2,66.2,64.8,65.0,-1.1,2171
2011-08-04 00:00:00,8142004,515965027,65.1,65.4,61.5,62.0,-3.0,3615
2011-08-05 00:00:00,10106086,587572286,57.7,59.2,57.7,58.1,-3.9,4228
2011-08-08 00:00:00,8162139,462580662,58.3,59.5,54.1,56.4,-1.7,3801
2011-08-09 00:00:00,8754188,487992378,52.6,59.2,52.6,59.0,2.6,4129
2011-08-10 00:00:00,7688806,467894370,60.7,62.0,59.8,61.9,2.9,3627
2011-08-11 00:00:00,6204064,377047256,60.0,61.6,59.5,61.6,-0.3,2804
2011-08-12 00:00:00,4073865,249004177,62.5,62.6,60.1,60.1,-1.5,2352
2011-08-15 00:00:00,2038147,123760937,61.7,61.7,60.4,61.0,0.9,954
2011-08-16 00:00:00,2240677,135898621,61.2,61.5,60.3,60.4,-0.6,1230
2011-08-17 00:00:00,2789285,170216635,60.2,61.5,60.2,61.2,0.8,1431
2011-08-18 00:00:00,3031800,181981935,60.9,60.9,59.5,59.8,-1.4,1554
2011-08-19 00:00:00,4523431,260456417,57.8,58.7,56.4,57.4,-2.4,2124
2011-08-22 00:00:00,5993265,337314847,56.9,58.5,54.2,57.0,-0.4,2714
2011-08-23 00:00:00,3844586,219255475,57.0,58.5,55.6,58.2,1.2,1914
2011-08-24 00:00:00,2849066,162626214,58.0,58.0,56.5,57.0,-1.2,1581
2011-08-25 00:00:00,8822855,475039530,57.0,57.0,53.1,53.1,-3.9,4212
2011-08-26 00:00:00,11102507,582504407,53.3,54.5,51.0,52.0,-1.1,4972
2011-08-29 00:00:00,4013890,212945860,52.0,53.5,52.0,53.3,1.3,1978
2011-08-30 00:00:00,6932699,380574895,54.8,55.9,53.8,55.9,2.6,3413
2011-08-31 00:00:00,5210106,292154142,56.5,57.0,55.0,55.9,0.0,2460
2011-09-01 00:00:00,4537810,258309670,57.0,57.5,56.5,56.7,0.8,2363
2011-09-02 00:00:00,2125850,120749875,56.7,57.2,56.2,57.1,0.4,1302
2011-09-05 00:00:00,3979253,218714340,55.1,55.7,54.0,54.0,-3.1,2330
2011-09-06 00:00:00,3112382,166099428,53.2,54.0,52.9,53.6,-0.4,1731
2011-09-07 00:00:00,2665964,144728820,54.5,54.9,53.9,54.6,1.0,1351
2011-09-08 00:00:00,2188970,119554151,55.0,55.4,53.7,54.0,-0.6,1266
2011-09-09 00:00:00,1869740,101015604,54.0,54.5,53.5,54.1,0.1,1090
2011-09-13 00:00:00,2627983,142291279,54.5,54.6,53.5,53.7,-0.4,1285
2011-09-14 00:00:00,3054688,160559474,54.3,54.4,51.3,52.1,-1.6,1885
2011-09-15 00:00:00,4177716,213316743,53.8,53.9,52.8,53.6,1.5,1208
2011-09-16 00:00:00,4204035,230615821,53.8,55.2,53.8,55.1,1.5,2085
2011-09-19 00:00:00,2198840,118939640,55.1,55.1,53.8,54.1,-1.0,1135
2011-09-20 00:00:00,2193290,118942655,54.0,54.9,53.4,54.7,0.6,1084
2011-09-21 00:00:00,1670887,90830949,54.4,54.7,54.0,54.1,-0.6,961
2011-09-22 00:00:00,2497055,131698015,53.3,53.4,52.1,52.8,-1.3,1448
2011-09-23 00:00:00,4857096,247155161,51.0,51.8,50.0,51.8,-1.0,2302
2011-09-26 00:00:00,5304484,262562005,50.4,51.8,48.35,48.35,-3.45,2564
2011-09-27 00:00:00,8166749,386868118,49.2,50.6,48.45,49.05,0.7,2181
2011-09-28 00:00:00,2830988,138823850,49.05,49.8,48.5,49.3,0.25,1578
2011-09-29 00:00:00,3671302,184144400,49.0,51.3,48.5,50.7,1.4,2020
2011-09-30 00:00:00,2291190,116585522,51.0,51.4,50.2,51.2,0.5,1239
2011-10-03 00:00:00,2017210,100551872,49.6,50.5,49.6,49.7,-1.5,1248
2011-10-04 00:00:00,3253821,157316756,48.2,49.0,47.85,49.0,-0.7,1879
2011-10-05 00:00:00,1975347,96269053,48.5,49.75,48.3,48.55,-0.45,1124
2011-10-06 00:00:00,2169247,108404250,49.95,50.3,49.6,50.0,1.45,1287
2011-10-07 00:00:00,1950609,98398689,50.8,50.8,50.0,50.4,0.4,1036
2011-10-11 00:00:00,2210680,113613846,51.7,51.8,51.1,51.3,0.9,1158
2011-10-12 00:00:00,5185616,271983658,51.6,54.0,50.8,52.5,1.2,2781
2011-10-13 00:00:00,2560914,134888862,53.2,53.5,52.0,52.4,-0.1,1474
2011-10-14 00:00:00,1491012,77348636,51.8,52.2,51.6,51.7,-0.7,844
2011-10-17 00:00:00,2054140,107592027,52.5,52.8,52.2,52.4,0.7,1114
2011-10-18 00:00:00,1282134,65862896,51.7,51.8,51.1,51.2,-1.2,835
2011-10-19 00:00:00,1092331,56169375,51.5,52.0,51.0,51.3,0.1,754
2011-10-20 00:00:00,1011922,52126781,51.5,51.8,51.2,51.4,0.1,646
2011-10-21 00:00:00,2031141,102923091,50.6,51.3,50.4,51.0,-0.4,991
2011-10-24 00:00:00,3983903,205332167,51.0,52.0,51.0,51.3,0.3,1944
2011-10-25 00:00:00,5146944,268243286,51.3,53.0,51.3,51.4,0.1,2598
2011-10-26 00:00:00,2466065,127461790,51.0,52.2,51.0,51.7,0.3,1235
2011-10-27 00:00:00,3438335,180797550,52.0,53.0,51.8,52.6,0.9,1771
2011-10-28 00:00:00,7476898,397172528,53.5,53.7,52.5,52.6,0.0,2700
2011-10-31 00:00:00,2916514,153062032,52.8,53.3,52.1,52.4,-0.2,1124
2011-11-01 00:00:00,5550649,293317097,52.4,53.4,51.8,53.2,0.8,1830
2011-11-02 00:00:00,2447597,129357475,52.5,53.2,52.3,53.0,-0.2,1232
2011-11-03 00:00:00,5031304,263822495,53.2,53.2,52.1,52.2,-0.8,1315
2011-11-04 00:00:00,6225040,330038520,52.5,53.5,52.5,53.0,0.8,1881
2011-11-07 00:00:00,2000666,106726598,53.5,53.7,53.1,53.1,0.1,1133
2011-11-08 00:00:00,2058097,109008889,53.6,53.6,52.5,52.5,-0.6,1181
2011-11-09 00:00:00,1198019,62894796,52.9,52.9,52.2,52.3,-0.2,689
2011-11-10 00:00:00,4123013,207700207,51.5,51.7,49.65,50.0,-2.3,2329
2011-11-11 00:00:00,2117081,106168345,50.1,50.6,49.7,50.1,0.1,1354
2011-11-14 00:00:00,2318256,118012856,50.5,51.4,50.5,50.7,0.6,1304
2011-11-15 00:00:00,1285629,64664552,51.0,51.0,50.0,50.3,-0.4,823
